,disease_idx,miRNA_idx,label
1652,20,112,1
1653,20,123,1
1654,20,124,1
1655,20,131,1
1656,20,139,1
1657,20,140,1
1658,20,167,1
1659,20,171,1
1660,20,173,1
1661,20,179,1
1662,20,182,1
1663,20,183,1
1664,20,186,1
1665,20,187,1
1666,20,188,1
1667,20,189,1
1668,20,190,1
1669,20,191,1
1670,20,192,1
1671,20,193,1
1672,20,194,1
1673,20,195,1
1674,20,196,1
1675,20,197,1
1676,20,198,1
1677,20,199,1
1678,20,200,1
1679,20,201,1
1680,20,203,1
1681,20,206,1
1682,20,207,1
1683,20,212,1
1684,20,213,1
1685,20,214,1
1686,20,215,1
1687,20,216,1
1688,20,217,1
1689,20,219,1
1690,20,220,1
1691,20,221,1
1692,20,222,1
1693,20,227,1
1694,20,229,1
1695,20,230,1
1696,20,231,1
1697,20,232,1
1698,20,233,1
1699,20,234,1
1700,20,238,1
1701,20,240,1
1702,20,241,1
1703,20,246,1
1704,20,250,1
1705,20,251,1
1706,20,252,1
1707,20,253,1
1708,20,254,1
1709,20,256,1
1710,20,264,1
1711,20,268,1
1712,20,271,1
1713,20,272,1
1714,20,276,1
1715,20,279,1
1716,20,281,1
1717,20,282,1
1718,20,283,1
1719,20,291,1
1720,20,292,1
1721,20,293,1
1722,20,294,1
1723,20,296,1
1724,20,300,1
1725,20,301,1
1726,20,302,1
1727,20,303,1
1728,20,305,1
1729,20,307,1
1730,20,308,1
1731,20,309,1
1732,20,313,1
1733,20,314,1
1734,20,315,1
1735,20,316,1
1736,20,320,1
1737,20,321,1
1738,20,325,1
1739,20,327,1
1740,20,328,1
1741,20,329,1
1742,20,330,1
1743,20,333,1
1744,20,335,1
1745,20,336,1
1746,20,337,1
1747,20,338,1
1748,20,343,1
1749,20,344,1
1750,20,346,1
1751,20,349,1
1752,20,352,1
1753,20,355,1
1754,20,357,1
1755,20,358,1
1756,20,361,1
1757,20,363,1
1758,20,368,1
1759,20,369,1
1760,20,370,1
1761,20,371,1
1762,20,372,1
1763,20,375,1
1764,20,387,1
1765,20,388,1
1766,20,389,1
1767,20,392,1
1768,20,393,1
1769,20,394,1
1770,20,398,1
1771,20,432,1
1772,20,433,1
1773,20,451,1
1774,20,452,1
1775,20,454,1
1776,20,459,1
1777,20,462,1
1778,20,463,1
1779,20,465,1
1780,20,467,1
1781,20,469,1
1782,20,470,1
1783,20,472,1
1784,20,473,1
1785,20,474,1
1786,20,476,1
1787,20,481,1
1788,20,490,1
1789,20,503,1
1790,20,504,1
1791,20,513,1
1792,20,517,1
1793,20,518,1
1794,20,520,1
1795,20,522,1
1796,20,524,1
1797,20,529,1
1798,20,530,1
1799,20,531,1
1800,20,541,1
1801,20,543,1
1802,20,544,1
1803,20,545,1
1804,20,556,1
1805,20,566,1
1806,20,570,1
1807,20,584,1
1808,20,587,1
1809,20,627,1
1810,20,628,1
1811,20,638,1
1812,20,643,1
1813,20,644,1
1814,20,645,1
1815,20,651,1
1816,20,685,1
1817,20,691,1
1818,20,693,1
1819,20,694,1
1820,20,698,1
1821,20,703,1
1822,20,704,1
1823,20,706,1
1824,20,708,1
1825,20,709,1
1826,20,715,1
1827,20,719,1
1828,20,720,1
1829,20,726,1
1830,20,734,1
1831,20,780,1
1832,20,782,1
1833,20,783,1
1834,20,784,1
1835,20,785,1
1836,20,786,1
1837,20,804,1
1838,20,805,1
1839,20,806,1
1840,20,857,1
1841,20,861,1
1842,20,862,1
1843,20,871,1
1844,20,876,1
1845,20,878,1
1846,20,884,1
1847,20,913,1
1848,20,918,1
1849,20,924,1
1850,20,954,1
1851,20,955,1
1852,20,970,1
1853,20,981,1
1854,20,982,1
1855,20,983,1
1856,20,989,1
1857,20,991,1
1858,20,996,1
1859,20,1011,1
1860,20,1021,1
1861,20,1023,1
1862,20,1029,1
1863,20,1032,1
1864,20,1033,1
1865,20,1034,1
1866,20,1040,1
1867,20,1049,1
1868,20,1051,1
1869,20,1052,1
1870,20,1054,1
1871,21,1,1
1872,21,2,1
1873,21,3,1
1874,21,4,1
1875,21,5,1
1876,21,6,1
1877,21,7,1
1878,21,8,1
1879,21,9,1
1880,21,10,1
1881,21,11,1
1882,21,12,1
1883,21,13,1
1884,21,14,1
1885,21,15,1
1886,21,17,1
1887,21,18,1
1888,21,32,1
1889,21,33,1
1890,21,36,1
1891,21,54,1
1892,21,63,1
1893,21,64,1
1894,21,65,1
1895,21,70,1
1896,21,71,1
1897,21,72,1
1898,21,73,1
1899,21,83,1
1900,21,84,1
1901,21,91,1
1902,21,94,1
1903,21,110,1
1904,21,132,1
1905,21,133,1
1906,21,139,1
1907,21,140,1
1908,21,141,1
1909,21,144,1
1910,21,172,1
1911,21,179,1
1912,21,182,1
1913,21,183,1
1914,21,186,1
1915,21,187,1
1916,21,188,1
1917,21,192,1
1918,21,193,1
1919,21,194,1
1920,21,195,1
1921,21,197,1
1922,21,198,1
1923,21,199,1
1924,21,200,1
1925,21,201,1
1926,21,203,1
1927,21,206,1
1928,21,207,1
1929,21,213,1
1930,21,215,1
1931,21,217,1
1932,21,219,1
1933,21,220,1
1934,21,227,1
1935,21,229,1
1936,21,231,1
1937,21,232,1
1938,21,233,1
1939,21,234,1
1940,21,235,1
1941,21,238,1
1942,21,246,1
1943,21,250,1
1944,21,251,1
1945,21,252,1
1946,21,268,1
1947,21,271,1
1948,21,272,1
1949,21,273,1
1950,21,276,1
1951,21,278,1
1952,21,279,1
1953,21,292,1
1954,21,293,1
1955,21,294,1
1956,21,295,1
1957,21,297,1
1958,21,300,1
1959,21,301,1
1960,21,302,1
1961,21,303,1
1962,21,305,1
1963,21,306,1
1964,21,307,1
1965,21,308,1
1966,21,309,1
1967,21,313,1
1968,21,315,1
1969,21,316,1
1970,21,322,1
1971,21,325,1
1972,21,327,1
1973,21,328,1
1974,21,329,1
1975,21,330,1
1976,21,333,1
1977,21,335,1
1978,21,336,1
1979,21,338,1
1980,21,339,1
1981,21,344,1
1982,21,352,1
1983,21,353,1
1984,21,354,1
1985,21,355,1
1986,21,357,1
1987,21,369,1
1988,21,372,1
1989,21,380,1
1990,21,381,1
1991,21,385,1
1992,21,387,1
1993,21,388,1
1994,21,389,1
1995,21,390,1
1996,21,391,1
1997,21,392,1
1998,21,436,1
1999,21,438,1
2000,21,439,1
2001,21,461,1
2002,21,464,1
2003,21,467,1
2004,21,472,1
2005,21,473,1
2006,21,474,1
2007,21,486,1
2008,21,498,1
2009,21,499,1
2010,21,504,1
2011,21,517,1
2012,21,530,1
2013,21,531,1
2014,21,532,1
2015,21,533,1
2016,21,534,1
2017,21,535,1
2018,21,536,1
2019,21,537,1
2020,21,538,1
2021,21,539,1
2022,21,540,1
2023,21,543,1
2024,21,570,1
2025,21,571,1
2026,21,584,1
2027,21,638,1
2028,21,643,1
2029,21,645,1
2030,21,651,1
2031,21,692,1
2032,21,698,1
2033,21,704,1
2034,21,719,1
2035,21,725,1
2036,21,726,1
2037,21,727,1
2038,21,728,1
2039,21,729,1
2040,21,731,1
2041,21,745,1
2042,21,746,1
2043,21,747,1
2044,21,858,1
2045,21,890,1
2046,21,913,1
2047,21,917,1
2048,21,939,1
2049,21,948,1
2050,21,964,1
2051,21,981,1
2052,21,982,1
2053,21,983,1
2054,21,995,1
2055,21,1022,1
2056,21,1024,1
2057,21,1026,1
2058,21,1030,1
2059,21,1031,1
2060,21,1033,1
2061,21,1034,1
2062,21,1051,1
2063,21,1054,1
2064,21,1055,1
2065,22,14,1
2066,22,32,1
2067,22,35,1
2068,22,36,1
2069,22,37,1
2070,22,47,1
2071,22,92,1
2072,22,93,1
2073,22,178,1
2074,22,179,1
2075,22,180,1
2076,22,181,1
2077,22,199,1
2078,22,201,1
2079,22,217,1
2080,22,231,1
2081,22,240,1
2082,22,242,1
2083,22,243,1
2084,22,251,1
2085,22,268,1
2086,22,276,1
2087,22,292,1
2088,22,293,1
2089,22,294,1
2090,22,307,1
2091,22,310,1
2092,22,311,1
2093,22,312,1
2094,22,315,1
2095,22,321,1
2096,22,327,1
2097,22,336,1
2098,22,343,1
2099,22,344,1
2100,22,346,1
2101,22,347,1
2102,22,348,1
2103,22,358,1
2104,22,368,1
2105,22,372,1
2106,22,387,1
2107,22,472,1
2108,22,473,1
2109,22,504,1
2110,22,514,1
2111,22,545,1
2112,22,706,1
2113,22,722,1
2114,22,982,1
2115,22,1022,1
2116,22,1024,1
2117,22,1034,1
2118,22,1051,1
2119,23,1,1
2120,23,5,1
2121,23,14,1
2122,23,15,1
2123,23,32,1
2124,23,33,1
2125,23,36,1
2126,23,70,1
2127,23,79,1
2128,23,85,1
2129,23,94,1
2130,23,173,1
2131,23,178,1
2132,23,179,1
2133,23,180,1
2134,23,181,1
2135,23,182,1
2136,23,192,1
2137,23,199,1
2138,23,200,1
2139,23,201,1
2140,23,203,1
2141,23,206,1
2142,23,216,1
2143,23,218,1
2144,23,219,1
2145,23,227,1
2146,23,231,1
2147,23,234,1
2148,23,235,1
2149,23,241,1
2150,23,255,1
2151,23,276,1
2152,23,291,1
2153,23,292,1
2154,23,293,1
2155,23,295,1
2156,23,296,1
2157,23,297,1
2158,23,303,1
2159,23,311,1
2160,23,313,1
2161,23,315,1
2162,23,316,1
2163,23,333,1
2164,23,335,1
2165,23,336,1
2166,23,337,1
2167,23,343,1
2168,23,346,1
2169,23,350,1
2170,23,358,1
2171,23,360,1
2172,23,361,1
2173,23,369,1
2174,23,378,1
2175,23,389,1
2176,23,432,1
2177,23,450,1
2178,23,458,1
2179,23,467,1
2180,23,472,1
2181,23,504,1
2182,23,531,1
2183,23,559,1
2184,23,568,1
2185,23,571,1
2186,23,643,1
2187,23,696,1
2188,23,708,1
2189,23,720,1
2190,23,723,1
2191,23,926,1
2192,23,938,1
2193,23,994,1
2194,23,1022,1
2195,23,1024,1
2196,23,1026,1
2197,23,1029,1
2198,23,1034,1
2199,23,1041,1
2200,23,1054,1
2201,24,335,1
2202,24,336,1
2203,24,437,1
2204,25,33,1
2205,25,330,1
2206,25,343,1
2207,25,369,1
2208,26,32,1
2209,26,33,1
2210,26,54,1
2211,26,71,1
2212,26,72,1
2213,26,91,1
2214,26,94,1
2215,26,192,1
2216,26,197,1
2217,26,200,1
2218,26,206,1
2219,26,213,1
2220,26,217,1
2221,26,218,1
2222,26,221,1
2223,26,227,1
2224,26,231,1
2225,26,234,1
2226,26,235,1
2227,26,244,1
2228,26,268,1
2229,26,273,1
2230,26,290,1
2231,26,295,1
2232,26,297,1
2233,26,301,1
2234,26,302,1
2235,26,303,1
2236,26,305,1
2237,26,308,1
2238,26,313,1
2239,26,315,1
2240,26,321,1
2241,26,335,1
2242,26,336,1
2243,26,338,1
2244,26,346,1
2245,26,349,1
2246,26,352,1
2247,26,353,1
2248,26,354,1
2249,26,355,1
2250,26,368,1
2251,26,369,1
2252,26,393,1
2253,26,472,1
2254,26,513,1
2255,26,518,1
2256,26,584,1
2257,26,691,1
2258,26,703,1
2259,26,890,1
2260,26,1026,1
2261,27,32,1
2262,27,36,1
2263,27,197,1
2264,27,199,1
2265,27,201,1
2266,27,227,1
2267,27,246,1
2268,27,250,1
2269,27,268,1
2270,27,273,1
2271,27,278,1
2272,27,294,1
2273,27,301,1
2274,27,302,1
2275,27,305,1
2276,27,307,1
2277,27,308,1
2278,27,315,1
2279,27,327,1
2280,27,335,1
2281,27,337,1
2282,27,349,1
2283,27,392,1
2284,27,394,1
2285,27,472,1
2286,28,32,1
2287,28,35,1
2288,28,54,1
2289,28,70,1
2290,28,90,1
2291,28,91,1
2292,28,206,1
2293,28,227,1
2294,28,229,1
2295,28,238,1
2296,28,246,1
2297,28,268,1
2298,28,281,1
2299,28,303,1
2300,28,316,1
2301,28,338,1
2302,28,352,1
2303,28,361,1
2304,28,388,1
2305,28,733,1
2306,28,811,1
2307,28,861,1
2308,28,990,1
2309,28,1014,1
2310,28,1052,1
2311,29,1,1
2312,29,2,1
2313,29,3,1
2314,29,4,1
2315,29,5,1
2316,29,6,1
2317,29,7,1
2318,29,8,1
2319,29,9,1
2320,29,10,1
2321,29,11,1
2322,29,12,1
2323,29,13,1
2324,29,16,1
2325,29,17,1
2326,29,18,1
2327,29,32,1
2328,29,33,1
2329,29,34,1
2330,29,36,1
2331,29,37,1
2332,29,62,1
2333,29,90,1
2334,29,91,1
2335,29,92,1
2336,29,93,1
2337,29,94,1
2338,29,110,1
2339,29,128,1
2340,29,137,1
2341,29,140,1
2342,29,171,1
2343,29,173,1
2344,29,179,1
2345,29,182,1
2346,29,189,1
2347,29,191,1
2348,29,192,1
2349,29,196,1
2350,29,197,1
2351,29,198,1
2352,29,199,1
2353,29,201,1
2354,29,206,1
2355,29,213,1
2356,29,217,1
2357,29,221,1
2358,29,227,1
2359,29,229,1
2360,29,230,1
2361,29,232,1
2362,29,233,1
2363,29,234,1
2364,29,235,1
2365,29,238,1
2366,29,241,1
2367,29,248,1
2368,29,256,1
2369,29,257,1
2370,29,264,1
2371,29,266,1
2372,29,268,1
2373,29,273,1
2374,29,276,1
2375,29,278,1
2376,29,282,1
2377,29,283,1
2378,29,295,1
2379,29,297,1
2380,29,298,1
2381,29,301,1
2382,29,302,1
2383,29,303,1
2384,29,305,1
2385,29,307,1
2386,29,308,1
2387,29,313,1
2388,29,315,1
2389,29,316,1
2390,29,322,1
2391,29,327,1
2392,29,328,1
2393,29,329,1
2394,29,333,1
2395,29,335,1
2396,29,336,1
2397,29,337,1
2398,29,338,1
2399,29,343,1
2400,29,344,1
2401,29,346,1
2402,29,347,1
2403,29,348,1
2404,29,349,1
2405,29,357,1
2406,29,363,1
2407,29,368,1
2408,29,369,1
2409,29,370,1
2410,29,377,1
2411,29,380,1
2412,29,387,1
2413,29,388,1
2414,29,389,1
2415,29,390,1
2416,29,391,1
2417,29,392,1
2418,29,394,1
2419,29,432,1
2420,29,452,1
2421,29,459,1
2422,29,461,1
2423,29,464,1
2424,29,465,1
2425,29,472,1
2426,29,498,1
2427,29,499,1
2428,29,520,1
2429,29,530,1
2430,29,570,1
2431,29,627,1
2432,29,652,1
2433,29,694,1
2434,29,702,1
2435,29,707,1
2436,29,719,1
2437,29,723,1
2438,29,769,1
2439,29,795,1
2440,29,841,1
2441,29,848,1
2442,29,870,1
2443,29,903,1
2444,29,910,1
2445,29,915,1
2446,29,917,1
2447,29,918,1
2448,29,1015,1
2449,29,1022,1
2450,29,1024,1
2451,29,1026,1
2452,29,1029,1
2453,29,1030,1
2454,29,1033,1
2455,29,1034,1
2456,30,0,1
2457,30,1,1
2458,30,2,1
2459,30,3,1
2460,30,4,1
2461,30,5,1
2462,30,6,1
2463,30,8,1
2464,30,12,1
2465,30,13,1
2466,30,14,1
2467,30,15,1
2468,30,16,1
2469,30,19,1
2470,30,23,1
2471,30,24,1
2472,30,26,1
2473,30,27,1
2474,30,31,1
2475,30,32,1
2476,30,33,1
2477,30,34,1
2478,30,36,1
2479,30,37,1
2480,30,39,1
2481,30,47,1
2482,30,54,1
2483,30,60,1
2484,30,70,1
2485,30,71,1
2486,30,72,1
2487,30,73,1
2488,30,77,1
2489,30,81,1
2490,30,85,1
2491,30,90,1
2492,30,91,1
2493,30,92,1
2494,30,93,1
2495,30,94,1
2496,30,97,1
2497,30,107,1
2498,30,110,1
2499,30,115,1
2500,30,120,1
2501,30,123,1
2502,30,124,1
2503,30,135,1
2504,30,136,1
2505,30,139,1
2506,30,140,1
2507,30,142,1
2508,30,143,1
2509,30,144,1
2510,30,149,1
2511,30,151,1
2512,30,155,1
2513,30,166,1
2514,30,169,1
2515,30,171,1
2516,30,172,1
2517,30,173,1
2518,30,179,1
2519,30,180,1
2520,30,181,1
2521,30,182,1
2522,30,183,1
2523,30,186,1
2524,30,187,1
2525,30,188,1
2526,30,189,1
2527,30,191,1
2528,30,192,1
2529,30,195,1
2530,30,196,1
2531,30,197,1
2532,30,198,1
2533,30,199,1
2534,30,200,1
2535,30,201,1
2536,30,203,1
2537,30,206,1
2538,30,207,1
2539,30,211,1
2540,30,213,1
2541,30,214,1
2542,30,215,1
2543,30,217,1
2544,30,221,1
2545,30,222,1
2546,30,226,1
2547,30,227,1
2548,30,229,1
2549,30,230,1
2550,30,231,1
2551,30,232,1
2552,30,233,1
2553,30,234,1
2554,30,235,1
2555,30,238,1
2556,30,240,1
2557,30,241,1
2558,30,242,1
2559,30,243,1
2560,30,246,1
2561,30,250,1
2562,30,252,1
2563,30,253,1
2564,30,254,1
2565,30,256,1
2566,30,257,1
2567,30,258,1
2568,30,262,1
2569,30,264,1
2570,30,265,1
2571,30,266,1
2572,30,268,1
2573,30,271,1
2574,30,272,1
2575,30,273,1
2576,30,274,1
2577,30,275,1
2578,30,276,1
2579,30,278,1
2580,30,279,1
2581,30,281,1
2582,30,282,1
2583,30,283,1
2584,30,289,1
2585,30,290,1
2586,30,291,1
2587,30,292,1
2588,30,293,1
2589,30,294,1
2590,30,295,1
2591,30,296,1
2592,30,297,1
2593,30,298,1
2594,30,300,1
2595,30,301,1
2596,30,302,1
2597,30,303,1
2598,30,304,1
2599,30,305,1
2600,30,307,1
2601,30,308,1
2602,30,309,1
2603,30,311,1
2604,30,313,1
2605,30,314,1
2606,30,315,1
2607,30,316,1
2608,30,317,1
2609,30,318,1
2610,30,321,1
2611,30,322,1
2612,30,323,1
2613,30,325,1
2614,30,326,1
2615,30,327,1
2616,30,328,1
2617,30,329,1
2618,30,331,1
2619,30,333,1
2620,30,335,1
2621,30,336,1
2622,30,337,1
2623,30,338,1
2624,30,343,1
2625,30,344,1
2626,30,346,1
2627,30,349,1
2628,30,352,1
2629,30,353,1
2630,30,354,1
2631,30,355,1
2632,30,357,1
2633,30,358,1
2634,30,359,1
2635,30,364,1
2636,30,368,1
2637,30,369,1
2638,30,372,1
2639,30,376,1
2640,30,379,1
2641,30,387,1
2642,30,388,1
2643,30,389,1
2644,30,392,1
2645,30,394,1
2646,30,404,1
2647,30,424,1
2648,30,432,1
2649,30,436,1
2650,30,437,1
2651,30,441,1
2652,30,442,1
2653,30,446,1
2654,30,450,1
2655,30,452,1
2656,30,454,1
2657,30,459,1
2658,30,460,1
2659,30,461,1
2660,30,462,1
2661,30,463,1
2662,30,464,1
2663,30,465,1
2664,30,466,1
2665,30,467,1
2666,30,468,1
2667,30,469,1
2668,30,470,1
2669,30,472,1
2670,30,473,1
2671,30,474,1
2672,30,476,1
2673,30,482,1
2674,30,484,1
2675,30,486,1
2676,30,492,1
2677,30,493,1
2678,30,504,1
2679,30,513,1
2680,30,514,1
2681,30,517,1
2682,30,518,1
2683,30,521,1
2684,30,522,1
2685,30,524,1
2686,30,530,1
2687,30,531,1
2688,30,544,1
2689,30,561,1
2690,30,562,1
2691,30,566,1
2692,30,568,1
2693,30,570,1
2694,30,571,1
2695,30,581,1
2696,30,583,1
2697,30,584,1
2698,30,591,1
2699,30,593,1
2700,30,617,1
2701,30,628,1
2702,30,638,1
2703,30,643,1
2704,30,645,1
2705,30,651,1
2706,30,652,1
2707,30,683,1
2708,30,691,1
2709,30,692,1
2710,30,694,1
2711,30,696,1
2712,30,699,1
2713,30,700,1
2714,30,701,1
2715,30,706,1
2716,30,707,1
2717,30,708,1
2718,30,709,1
2719,30,719,1
2720,30,720,1
2721,30,723,1
2722,30,726,1
2723,30,765,1
2724,30,779,1
2725,30,782,1
2726,30,788,1
2727,30,793,1
2728,30,802,1
2729,30,805,1
2730,30,808,1
2731,30,839,1
2732,30,841,1
2733,30,846,1
2734,30,853,1
2735,30,861,1
2736,30,863,1
2737,30,868,1
2738,30,870,1
2739,30,873,1
2740,30,876,1
2741,30,878,1
2742,30,882,1
2743,30,886,1
2744,30,888,1
2745,30,895,1
2746,30,898,1
2747,30,910,1
2748,30,913,1
2749,30,916,1
2750,30,918,1
2751,30,927,1
2752,30,939,1
2753,30,944,1
2754,30,946,1
2755,30,981,1
2756,30,982,1
2757,30,983,1
2758,30,989,1
2759,30,990,1
2760,30,991,1
2761,30,995,1
2762,30,1011,1
2763,30,1013,1
2764,30,1014,1
2765,30,1015,1
2766,30,1019,1
2767,30,1021,1
2768,30,1022,1
2769,30,1024,1
2770,30,1026,1
2771,30,1029,1
2772,30,1030,1
2773,30,1031,1
2774,30,1032,1
2775,30,1033,1
2776,30,1034,1
2777,30,1049,1
2778,30,1051,1
2779,30,1054,1
2780,30,1055,1
2781,31,13,1
2782,31,14,1
2783,31,33,1
2784,31,37,1
2785,31,47,1
2786,31,54,1
2787,31,91,1
2788,31,94,1
2789,31,171,1
2790,31,179,1
2791,31,183,1
2792,31,192,1
2793,31,201,1
2794,31,203,1
2795,31,206,1
2796,31,215,1
2797,31,226,1
2798,31,227,1
2799,31,230,1
2800,31,231,1
2801,31,234,1
2802,31,240,1
2803,31,256,1
2804,31,280,1
2805,31,281,1
2806,31,283,1
2807,31,289,1
2808,31,291,1
2809,31,296,1
2810,31,309,1
2811,31,311,1
2812,31,315,1
2813,31,321,1
2814,31,333,1
2815,31,335,1
2816,31,336,1
2817,31,337,1
2818,31,338,1
2819,31,343,1
2820,31,362,1
2821,31,394,1
2822,31,437,1
2823,31,464,1
2824,31,468,1
2825,31,472,1
2826,31,476,1
2827,31,513,1
2828,31,638,1
2829,31,640,1
2830,31,651,1
2831,31,694,1
2832,31,708,1
2833,31,709,1
2834,31,800,1
2835,31,810,1
2836,31,861,1
2837,31,871,1
2838,31,904,1
2839,31,912,1
2840,31,990,1
2841,31,999,1
2842,31,1029,1
2843,31,1030,1
2844,31,1031,1
2845,31,1040,1
2846,32,5,1
2847,32,7,1
2848,32,8,1
2849,32,10,1
2850,32,11,1
2851,32,32,1
2852,32,34,1
2853,32,54,1
2854,32,70,1
2855,32,94,1
2856,32,198,1
2857,32,199,1
2858,32,206,1
2859,32,208,1
2860,32,215,1
2861,32,227,1
2862,32,232,1
2863,32,233,1
2864,32,258,1
2865,32,264,1
2866,32,268,1
2867,32,278,1
2868,32,279,1
2869,32,281,1
2870,32,282,1
2871,32,292,1
2872,32,293,1
2873,32,296,1
2874,32,302,1
2875,32,303,1
2876,32,305,1
2877,32,315,1
2878,32,343,1
2879,32,361,1
2880,32,368,1
2881,32,369,1
2882,32,376,1
2883,32,394,1
2884,32,476,1
2885,32,482,1
2886,32,568,1
2887,32,606,1
2888,32,704,1
2889,32,802,1
2890,32,1054,1
2891,33,8,1
2892,33,77,1
2893,33,94,1
2894,33,173,1
2895,33,179,1
2896,33,208,1
2897,33,227,1
2898,33,251,1
2899,33,393,1
2900,33,530,1
2901,34,1,1
2902,34,14,1
2903,34,19,1
2904,34,34,1
2905,34,54,1
2906,34,94,1
2907,34,171,1
2908,34,172,1
2909,34,179,1
2910,34,199,1
2911,34,201,1
2912,34,206,1
2913,34,207,1
2914,34,208,1
2915,34,227,1
2916,34,229,1
2917,34,234,1
2918,34,252,1
2919,34,253,1
2920,34,295,1
2921,34,296,1
2922,34,300,1
2923,34,301,1
2924,34,302,1
2925,34,303,1
2926,34,307,1
2927,34,310,1
2928,34,313,1
2929,34,315,1
2930,34,321,1
2931,34,335,1
2932,34,336,1
2933,34,337,1
2934,34,355,1
2935,34,357,1
2936,34,361,1
2937,34,368,1
2938,34,369,1
2939,34,371,1
2940,34,372,1
2941,34,373,1
2942,34,376,1
2943,34,394,1
2944,34,433,1
2945,34,436,1
2946,34,458,1
2947,34,469,1
2948,34,472,1
2949,34,522,1
2950,34,562,1
2951,34,584,1
2952,34,694,1
2953,34,703,1
2954,34,704,1
2955,34,720,1
2956,34,832,1
2957,34,876,1
2958,34,981,1
2959,34,1021,1
2960,34,1029,1
2961,35,15,1
2962,35,120,1
2963,35,203,1
2964,35,206,1
2965,35,213,1
2966,35,215,1
2967,35,217,1
2968,35,238,1
2969,35,300,1
2970,35,315,1
2971,35,316,1
2972,35,343,1
2973,35,344,1
2974,35,346,1
2975,35,452,1
2976,35,469,1
2977,35,472,1
2978,35,522,1
2979,36,1,1
2980,36,7,1
2981,36,9,1
2982,36,14,1
2983,36,16,1
2984,36,19,1
2985,36,23,1
2986,36,24,1
2987,36,34,1
2988,36,54,1
2989,36,81,1
2990,36,94,1
2991,36,112,1
2992,36,137,1
2993,36,173,1
2994,36,178,1
2995,36,179,1
2996,36,182,1
2997,36,192,1
2998,36,198,1
2999,36,199,1
3000,36,200,1
3001,36,201,1
3002,36,203,1
3003,36,206,1
3004,36,212,1
3005,36,217,1
3006,36,227,1
3007,36,229,1
3008,36,230,1
3009,36,234,1
3010,36,236,1
3011,36,241,1
3012,36,246,1
3013,36,254,1
3014,36,256,1
3015,36,264,1
3016,36,268,1
3017,36,276,1
3018,36,281,1
3019,36,283,1
3020,36,291,1
3021,36,300,1
3022,36,301,1
3023,36,302,1
3024,36,309,1
3025,36,314,1
3026,36,315,1
3027,36,320,1
3028,36,326,1
3029,36,333,1
3030,36,335,1
3031,36,336,1
3032,36,337,1
3033,36,343,1
3034,36,344,1
3035,36,346,1
3036,36,347,1
3037,36,348,1
3038,36,352,1
3039,36,357,1
3040,36,358,1
3041,36,359,1
3042,36,361,1
3043,36,368,1
3044,36,369,1
3045,36,387,1
3046,36,392,1
3047,36,393,1
3048,36,433,1
3049,36,436,1
3050,36,443,1
3051,36,458,1
3052,36,465,1
3053,36,466,1
3054,36,472,1
3055,36,513,1
3056,36,522,1
3057,36,523,1
3058,36,524,1
3059,36,545,1
3060,36,546,1
3061,36,559,1
3062,36,561,1
3063,36,568,1
3064,36,643,1
3065,36,650,1
3066,36,651,1
3067,36,652,1
3068,36,665,1
3069,36,691,1
3070,36,694,1
3071,36,720,1
3072,36,859,1
3073,36,876,1
3074,36,946,1
3075,36,962,1
3076,36,981,1
3077,36,1000,1
3078,36,1008,1
3079,36,1021,1
3080,36,1029,1
3081,36,1033,1
3082,36,1051,1
3083,36,1052,1
3084,36,1054,1
3085,37,136,1
3086,37,277,1
3087,37,282,1
3088,37,337,1
3089,37,387,1
3090,37,448,1
3091,37,462,1
3092,37,638,1
3093,37,760,1
3094,37,780,1
3095,37,796,1
3096,37,1010,1
3097,38,0,1
3098,38,2,1
3099,38,3,1
3100,38,4,1
3101,38,5,1
3102,38,6,1
3103,38,7,1
3104,38,8,1
3105,38,9,1
3106,38,10,1
3107,38,11,1
3108,38,12,1
3109,38,13,1
3110,38,14,1
3111,38,15,1
3112,38,35,1
3113,38,36,1
3114,38,37,1
3115,38,47,1
3116,38,90,1
3117,38,91,1
3118,38,92,1
3119,38,93,1
3120,38,94,1
3121,38,187,1
3122,38,188,1
3123,38,189,1
3124,38,197,1
3125,38,198,1
3126,38,199,1
3127,38,201,1
3128,38,217,1
3129,38,229,1
3130,38,230,1
3131,38,231,1
3132,38,234,1
3133,38,250,1
3134,38,264,1
3135,38,271,1
3136,38,274,1
3137,38,275,1
3138,38,276,1
3139,38,282,1
3140,38,291,1
3141,38,292,1
3142,38,293,1
3143,38,300,1
3144,38,301,1
3145,38,302,1
3146,38,303,1
3147,38,304,1
3148,38,305,1
3149,38,313,1
3150,38,315,1
3151,38,316,1
3152,38,333,1
3153,38,335,1
3154,38,336,1
3155,38,337,1
3156,38,343,1
3157,38,344,1
3158,38,358,1
3159,38,372,1
3160,38,394,1
3161,38,466,1
3162,38,474,1
3163,38,498,1
3164,38,499,1
3165,38,522,1
3166,38,570,1
3167,38,584,1
3168,38,628,1
3169,38,638,1
3170,38,693,1
3171,38,720,1
3172,38,721,1
3173,38,729,1
3174,38,782,1
3175,38,783,1
3176,38,784,1
3177,38,785,1
3178,38,786,1
3179,38,787,1
3180,38,788,1
3181,38,789,1
3182,38,843,1
3183,38,861,1
3184,38,982,1
3185,38,990,1
3186,38,1010,1
3187,38,1054,1
3188,38,1055,1
3189,39,6,1
3190,39,33,1
3191,39,173,1
3192,39,198,1
3193,39,200,1
3194,39,201,1
3195,39,206,1
